Fight_Id,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
8c8337ce8437fe2e,902ec2cc48c8ae8a,1ae8f3c723aacff4,Ricardo Ramos,Julian Erosa,0,0,7,4,2,0,0,1,Featherweight,SUB Guillotine Choke,1,2:15,79ff6545b0abc685,L,W,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Guard,0.41,0.36,0,1,0,0,87,0,0.36,0.25,0.5,0.67,1.0,0,0.4,0.36,0,0,0.5,0,0.52,0.52,0.41,0.36
48ff3f1bcefbf965,46e0d677f91bacc0,700a674c042b7a96,Miles Johns,Cody Gibson,0,0,25,18,2,1,0,0,Bantamweight,U-DEC,3,5:00,79ff6545b0abc685,W,L,3 Rnd (5-5-5),Herb Dean,Sal D'amato27 - 30.Chris Flores27 - 30.Chris Leben27 - 30.,0.31,0.29,0,0,1,0,389,115,0.27,0.23,0.56,0.24,0.5,0.83,0.28,0.27,0.67,1.0,1.0,0,0.47,0.48,0.32,0.29
0e6782b758451063,082eba4cd80f736f,69037fc7730e4225,Jarno Errens,Steven Nguyen,1,0,105,63,0,1,0,0,Featherweight,U-DEC,3,5:00,79ff6545b0abc685,W,L,3 Rnd (5-5-5),Mark Smith,Mike Bell27 - 30.Chris Flores27 - 30.Jacob Montalvo27 - 30.,0.5,0.27,0,0,0,0,15,23,0.37,0.25,0.76,0.5,0.83,0.35,0.51,0.27,0.5,1.0,0,0.5,0.51,0.28,0.51,0.28
f1c3abce15ef053e,07047eb7d17fb0a2,60193e707634e560,Montse Rendon,Daria Zhelezniakova,0,0,25,57,3,0,0,0,Women's Bantamweight,U-DEC,3,5:00,79ff6545b0abc685,L,W,3 Rnd (5-5-5),Jason Herzog,Mike Bell28 - 29.Sal D'amato28 - 29.Junichiro Kamijo28 - 29.,0.17,0.38,0,0,0,0,324,1,0.14,0.29,0.36,0.84,1.0,0,0.18,0.35,0.0,1.0,0.0,0,0.18,0.43,0.17,0.38
f4ea27d942a390a5,b1f21ce050035d58,6ad8e4296f7522d9,Igor Severino,Andre Lima,0,0,36,30,5,1,0,2,Flyweight,DQ,2,2:52,79ff6545b0abc685,L,W,3 Rnd (5-5-5),Chris Tognoni,Biting by Severino,0.46,0.51,0,2,0,0,180,24,0.31,0.4,0.69,0.67,1.0,1.0,0.44,0.52,0.8,0.5,0.5,0,0.47,0.58,0.46,0.52
3223b7e196a07224,0d5cc0170c1a7e71,da7f113b5ea39c43,Mohammed Usman,Mick Parkin,0,0,57,72,0,0,0,0,Heavyweight,U-DEC,3,5:00,79ff6545b0abc685,L,W,3 Rnd (5-5-5),Mark Smith,Mike Bell28 - 29.Adalaide Byrd28 - 29.Sal D'amato28 - 29.,0.34,0.48,0,0,0,0,0,0,0.23,0.34,0.58,1.0,1.0,0.84,0.34,0.48,0,1.0,0,0,0.34,0.48,0.34,0.48
8bc0c220f7dcefa7,c9cf753cfdf77fc2,c62fbc117d57b943,Tai Tuivasa,Marcin Tybura,0,0,15,27,0,1,0,1,Heavyweight,SUB Rear Naked Choke,1,4:08,c398235fcaf8d71d,L,W,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke,0.62,0.65,0,1,0,0,0,168,0.53,0.68,0.5,0.57,1.0,0,0.47,0.4,1.0,0,0,0.9,0.67,0.76,0.62,0.66
a7fd9da657bbce8e,f626118b6da0e020,1497e735d9f2560a,Bryan Battle,Ange Loosa,0,0,27,23,1,0,0,0,Welterweight,CNC,2,1:00,c398235fcaf8d71d,NC,NC,3 Rnd (5-5-5),Mike Beltran,Eye Poke by Battle,0.36,0.42,0,0,0,0,93,0,0.29,0.18,0.56,0.89,1.0,0.82,0.35,0.42,0.6,1.0,0.0,0,0.36,0.45,0.36,0.43
35f9beb94b4ef9e2,50db8711c70196cd,8667caa0451d245b,Ovince Saint Preux,Kennedy Nzechukwu,1,0,143,106,0,0,0,0,Light Heavyweight,S-DEC,3,5:00,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Mark Smith,Adalaide Byrd28 - 29.Derek Cleary29 - 28.Junichiro Kamijo28 - 29.,0.51,0.42,0,0,0,0,6,8,0.44,0.4,0.82,0.54,0.93,1.0,0.5,0.4,0.85,0.87,1.0,0,0.52,0.42,0.52,0.42
acc7392d48cc09a0,5ec591b78349ba7e,a57cb948c4c70a47,Christian Rodriguez,Isaac Dulgarian,0,0,48,22,0,7,0,2,Featherweight,S-DEC,3,5:00,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato27 - 28.Anthony Maness28 - 27.Ron McCarthy27 - 28.,0.63,0.5,0,2,0,0,199,562,0.61,0.44,1.0,1.0,1.0,1.0,0.53,0.41,1.0,1.0,0.65,0.78,0.72,0.63,0.63,0.5
2f414494f2b6f426,9cdd2da1a9104a0b,91dac5e69e28d5b5,Pannie Kianzad,Macy Chiasson,0,0,2,4,1,2,0,1,Women's Bantamweight,SUB Rear Naked Choke,1,3:54,c398235fcaf8d71d,L,W,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,0.33,0.4,0,1,0,1,52,148,0.2,0.38,0,0.5,1.0,0,0.5,0.33,0.0,1.0,0.0,0,0.83,0.45,0.33,0.4
569e0ba18701c305,6ac9bc2953c47345,a331233f597090a5,Gerald Meerschaert,Bryan Barberena,0,0,11,12,3,0,2,0,Middleweight,SUB Rear Naked Choke,2,4:23,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.64,0.32,2,0,0,0,303,3,0.58,0.31,0.67,0,1.0,0.38,0.65,0.29,0,0,0,0.67,0.83,0.5,0.65,0.32
4f20f3ada1489823,fb3e61720be4690c,a29db9cd4f9ccea5,Natan Levy,Mike Davis,0,1,8,3,1,0,0,1,Lightweight,SUB Arm Triangle,2,1:43,c398235fcaf8d71d,L,W,3 Rnd (5-5-5),Mike Beltran,Arm Triangle From Mount,0.88,0.42,0,1,0,0,34,311,0.67,0.5,1.0,0.0,1.0,0,0.83,0.5,0,0,1.0,0.4,0.9,0.67,0.89,0.43
711ec0545552455b,af9efbfd63d39734,68d35296f566792b,Josiane Nunes,Chelsea Chandler,0,0,47,58,0,2,0,0,Women's Bantamweight,U-DEC,3,5:00,c398235fcaf8d71d,L,W,3 Rnd (5-5-5),Chris Tognoni,Mike Bell28 - 29.Adalaide Byrd28 - 29.Derek Cleary28 - 29.,0.44,0.44,0,0,0,0,26,422,0.44,0.4,0.47,0.62,1.0,1.0,0.43,0.41,1.0,0.67,0,0.62,0.45,0.57,0.45,0.45
451df53c13185584,65adf3856c4d9256,6d68c1afe954f121,Jafel Filho,Ode Osbourne,0,0,21,0,1,0,2,0,Flyweight,SUB Rear Naked Choke,1,4:27,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.6,0.0,2,0,0,0,201,4,0.58,0.0,1.0,0.0,0.5,0,0.43,0.0,0,0,0.64,0,0.65,0.17,0.6,0.0
c26f27667c230391,d964a59c48381cb6,6751eacd16bd59bc,Josh Culibao,Danny Silva,0,0,87,45,0,4,0,1,Featherweight,S-DEC,3,5:00,c398235fcaf8d71d,L,W,3 Rnd (5-5-5),Mark Smith,Derek Cleary28 - 29.Sal D'amato29 - 28.Ron McCarthy28 - 29.,0.43,0.42,0,1,0,0,3,328,0.35,0.34,0.77,0.61,1.0,0.86,0.43,0.42,0.33,1.0,0,0,0.43,0.47,0.43,0.42
66873dde4077bd5d,bc7d1ad49fcb2d08,3351aa64aa83c4d9,Jaqueline Amorim,Cory McKenna,0,0,3,4,0,1,4,0,Women's Strawweight,SUB Armbar,1,1:38,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Mike Beltran,Armbar On Ground,0.6,0.36,4,0,0,0,0,56,0.33,0.14,1.0,0,0,0.75,0.5,0.3,0,1.0,1.0,0,0.6,0.47,0.6,0.36
537b3cef39d2d573,d945aae53e3e54e6,e99eb0ef25885de5,Thiago Moises,Mitch Ramirez,1,0,25,16,2,0,1,0,Lightweight,KO/TKO Kick,3,0:15,c398235fcaf8d71d,W,L,3 Rnd (5-5-5),Mark Smith,Kick to Leg At Distance,0.64,0.33,1,0,0,0,396,21,0.43,0.12,0.75,0.71,1.0,0.78,0.57,0.29,1.0,1.0,0.86,0,0.74,0.43,0.64,0.33
f1cbd73e7be64d28,c7c39e2fb70248b3,68b8ebdfce9dbb61,Charalampos Grigoriou,Chad Anheliger,0,0,21,85,4,0,0,0,Bantamweight,U-DEC,3,5:00,c398235fcaf8d71d,L,W,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd28 - 29.Jerin Valel28 - 29.Derek Cleary27 - 30.,0.32,0.54,0,0,0,0,324,94,0.3,0.47,0.29,0.77,0.6,0.9,0.33,0.5,0,1.0,0.0,0.83,0.37,0.65,0.32,0.55
894c44c3d04aaf6f,b50a426a33da0012,7c7332319c14094c,Sean O'Malley,Marlon Vera,0,0,230,89,0,0,0,0,Bantamweight,U-DEC,5,5:00,a9df5ae20a97b090,W,L,5 Rnd (5-5-5-5-5),Keith Peterson,Eric Colon45 - 50.Chris Lee45 - 50.Sal D'amato44 - 50.,0.64,0.36,0,0,0,0,3,0,0.56,0.25,0.9,0.4,0.95,0.83,0.64,0.36,0.75,0.67,0,0,0.65,0.37,0.65,0.37
6e73ebbd089aff5e,029eaff01e6bb8f0,c2299ec916bc7c56,Dustin Poirier,Benoit Saint Denis,1,0,28,50,0,3,4,1,Lightweight,KO/TKO Punch,2,2:32,a9df5ae20a97b090,W,L,5 Rnd (5-5-5-5-5),Mike Beltran,Punch to Head At Distance,0.82,0.67,4,1,0,0,31,293,0.8,0.54,1.0,0.9,1.0,0.88,0.92,0.46,0.5,0.89,1.0,1.0,0.81,0.71,0.82,0.68
270edfb687c0d20c,a67d071163962af8,3a46b268013afede,Kevin Holland,Michael Page,0,0,29,41,2,0,1,0,Welterweight,U-DEC,3,5:00,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Dan Miragliotta,Eric Colon28 - 29.Dave Tirelli28 - 29.Chris Lee28 - 29.,0.47,0.66,1,0,0,0,262,86,0.3,0.6,0.67,0.8,0.78,1.0,0.38,0.66,0.8,0.67,0.78,1.0,0.65,0.73,0.48,0.66
68f7f992603192c6,6b453bc35a823c3f,23024fdfc966410a,Gilbert Burns,Jack Della Maddalena,0,1,27,67,7,0,0,0,Welterweight,KO/TKO Elbows,3,3:43,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Dan Miragliotta,Elbows to Head On Ground,0.46,0.54,0,0,0,0,307,16,0.37,0.52,0.73,0.6,0.75,1.0,0.44,0.47,0.6,0.67,1.0,0.94,0.49,0.58,0.47,0.54
9861b6d04e6ed43c,d661ce4da776fc20,efb96bf3e9ada36f,Petr Yan,Song Yadong,0,0,99,86,2,1,0,0,Bantamweight,U-DEC,3,5:00,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Keith Peterson,Dave Tirelli28 - 29.Michael  Tate28 - 29.Chris Lee28 - 29.,0.54,0.5,0,0,0,0,107,100,0.48,0.48,0.71,0.6,0.9,0.6,0.51,0.48,1.0,0.83,1.0,1.0,0.59,0.54,0.54,0.5
0133019a4f1055ee,fa6796c55d6c5440,41e83a89929d1327,Curtis Blaydes,Jailton Almeida,0,0,16,1,0,9,0,0,Heavyweight,KO/TKO Punches,2,0:36,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Mike Beltran,Punches to Head On Ground,0.64,0.33,0,0,0,0,9,279,0.64,0.33,0,0,0,0,0.0,0.33,0,0,0.8,0,0.68,0.82,0.64,0.33
33658a3ca932d15d,6a740daf1b279661,e872e9a9a902c045,Katlyn Cerminara,Maycee Barber,0,0,66,84,1,4,0,0,Women's Flyweight,U-DEC,3,5:00,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Andrew Glenn,Michael  Tate27 - 30.Sal D'amato27 - 30.Chris Lee28 - 29.,0.43,0.56,0,0,0,0,172,285,0.36,0.49,0.78,0.82,0.33,1.0,0.35,0.41,0.82,0.92,0,1.0,0.53,0.65,0.43,0.56
8baff440b82afd2b,72db2a14ffa73ece,6a2f7c151031653d,Mateusz Gamrot,Rafael Dos Anjos,0,1,57,36,11,0,0,0,Lightweight,U-DEC,3,5:00,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Dan Miragliotta,Jason Grenier28 - 29.Chris Lee28 - 29.Eric Colon27 - 30.,0.55,0.46,0,0,0,0,421,11,0.53,0.39,0.75,0.56,0,0.88,0.52,0.39,0.75,0.88,0.83,1.0,0.68,0.48,0.56,0.46
ebb758b49e82d0ed,60425d07ef4b91a7,6bd02119599741a4,Pedro Munhoz,Kyler Phillips,0,0,52,114,1,0,0,0,Bantamweight,U-DEC,3,5:00,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Keith Peterson,Dave Tirelli27 - 30.Sal D'amato27 - 30.Eliseo Rodriguez27 - 30.,0.37,0.41,0,0,0,0,24,2,0.23,0.33,0.71,0.71,0.71,0.85,0.36,0.41,0.6,0.4,1.0,1.0,0.37,0.42,0.37,0.41
7bc7af11050e861b,53c943c873cffe90,cd13728ae1151f46,Ion Cutelaba,Philipe Lins,0,0,47,67,0,2,0,0,Light Heavyweight,U-DEC,3,5:00,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Mike Beltran,Chris Lee28 - 29.Dave Tirelli28 - 29.Sal D'amato28 - 29.,0.48,0.58,0,0,0,0,16,334,0.4,0.45,1.0,0.78,0.83,0.96,0.47,0.57,0.71,0.62,0,0.71,0.7,0.6,0.48,0.58
f0a9dfbb6f6ac852,595db60957de51d3,0d65c432720accb9,Michel Pereira,Michal Oleksiejczuk,0,0,11,1,0,0,1,0,Middleweight,SUB Rear Naked Choke,1,1:01,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,0.73,0.25,1,0,0,0,18,0,0.56,0.0,1.0,1.0,0,0,0.69,0.25,1.0,0,0,0,0.73,0.25,0.73,0.25
cbdf29f36b343f6f,140567899d98978a,b5da8f7d05e85a55,Robelis Despaigne,Josh Parisian,1,0,7,2,0,0,0,0,Heavyweight,KO/TKO Punch,1,0:18,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Andrew Glenn,Punch to Head At Distance,0.77,0.4,0,0,0,0,2,0,0.78,0.25,0,1.0,0,0,0.71,0.4,0,0,1.0,0,0.78,0.4,0.78,0.4
3d3dde60e3d59c1c,8d3273573b85be09,077e3ace32b72be9,CJ Vergara,Asu Almabayev,0,0,29,44,0,9,0,0,Flyweight,U-DEC,3,5:00,a9df5ae20a97b090,L,W,3 Rnd (5-5-5),Keith Peterson,Dave Tirelli27 - 30.Michael  Tate27 - 30.Sal D'amato27 - 30.,0.54,0.57,0,0,0,0,14,572,0.41,0.42,0.82,0.82,0.5,1.0,0.48,0.45,1.0,0.8,1.0,0.81,0.72,0.64,0.55,0.57
3677ce6c1ee06a83,12f91bfa8f1f723b,b4192a975027aab6,Joanne Wood,Maryna Moroz,0,0,136,102,1,1,0,0,Women's Flyweight,S-DEC,3,5:00,a9df5ae20a97b090,W,L,3 Rnd (5-5-5),Mike Beltran,Eliseo Rodriguez28 - 29.Jason Grenier29 - 28.Chris Lee28 - 29.,0.54,0.52,0,0,0,0,12,371,0.42,0.49,0.87,0.7,0.79,0.0,0.52,0.47,0.74,0.86,0.5,1.0,0.6,0.61,0.55,0.52
838fd9d2b14e0790,2cd428e9606856fd,6747ccd6d1acd266,Jairzinho Rozenstruik,Shamil Gaziev,0,0,127,22,0,1,0,0,Heavyweight,KO/TKO,4,5:00,e4a9dbade7c7e1a7,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,"to    
      Eye injury to Gaziev",0.59,0.32,0,0,0,0,1,272,0.49,0.27,0.81,0.62,0.95,1.0,0.59,0.28,0.67,0.67,0,0.5,0.61,0.36,0.59,0.32
df3cc5ec78d05a71,71171fc96445bf65,49e96ff8ab781589,Vitor Petrino,Tyson Pedro,0,0,27,30,3,0,0,0,Light Heavyweight,U-DEC,3,5:00,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Mark Smith,Mike Bell27 - 30.Adalaide Byrd27 - 30.Junichiro Kamijo28 - 29.,0.36,0.5,0,0,0,0,324,10,0.27,0.1,0.5,0.73,0.88,1.0,0.35,0.49,0,1.0,0.67,0,0.4,0.52,0.36,0.5
5a82757b553c40fc,75353550928a7921,ab2b4ff41d6ebe0f,Alex Perez,Muhammad Mokaev,0,0,30,47,0,3,0,0,Flyweight,U-DEC,3,5:00,e4a9dbade7c7e1a7,L,W,3 Rnd (5-5-5),Keith Peterson,Sal D'amato28 - 29.Chris Lee28 - 29.Rick Winter28 - 29.,0.34,0.45,0,0,0,0,224,269,0.3,0.4,0.6,0.75,0.56,0.57,0.26,0.38,0.67,1.0,0.9,0.65,0.41,0.47,0.34,0.45
dcf5014e56649c2f,2b6fc1c02736833d,a4dc0f2b95df4cc1,Umar Nurmagomedov,Bekzat Almakhan,0,1,68,3,5,0,0,0,Bantamweight,U-DEC,3,5:00,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Marc Goddard,Mike Bell25 - 30.Bryan Miner26 - 30.Jacob Montalvo26 - 30.,0.69,0.18,0,0,0,0,686,34,0.68,0.08,0,0.67,1.0,0,0.54,0.19,0,0,0.72,0,0.74,0.2,0.69,0.19
024beecfd3f0ed7a,32ab52e5de93092d,67c1d46f4ed16f9e,Matt Schnell,Steve Erceg,0,1,22,34,0,0,0,0,Flyweight,KO/TKO Punch,2,0:26,e4a9dbade7c7e1a7,L,W,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0.28,0.47,0,0,0,0,0,5,0.26,0.4,0.2,0.82,1.0,1.0,0.28,0.45,0.25,0.8,0,0,0.3,0.47,0.28,0.47
32bd7ed48f5aea7e,cad24459b28592ca,830f60497fab345a,Eryk Anders,Jamie Pickett,0,1,23,20,5,0,0,0,Middleweight,U-DEC,3,5:00,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Mark Smith,Derek Cleary27 - 29.Sal D'amato28 - 29.Junichiro Kamijo28 - 29.,0.38,0.36,0,0,0,0,608,16,0.29,0.24,0.78,0.89,1.0,1.0,0.32,0.26,0.78,1.0,0.33,0.0,0.56,0.41,0.39,0.36
cde2f88251b73305,18d01f7f8338ae72,b6c37948cb226e8c,Vinicius Oliveira,Benardo Sopaj,1,0,67,45,2,3,0,0,Bantamweight,KO/TKO Flying Knee,3,4:41,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Keith Peterson,Flying Knee Head,0.46,0.52,0,0,0,0,97,268,0.43,0.52,0.55,0.33,0.52,1.0,0.44,0.38,0.23,0.0,0.79,0.83,0.52,0.63,0.47,0.52
a7d397cd0f2ac93a,24656ef4d605c96f,bbab3baf66128ae2,Aiemann Zahabi,Javid Basharat,0,0,75,67,0,0,0,0,Bantamweight,U-DEC,3,5:00,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary28 - 29.Sal D'amato28 - 29.Bryan Miner28 - 29.,0.43,0.32,0,0,0,0,13,0,0.39,0.22,0.62,0.61,0.44,0.5,0.43,0.33,0.5,0.0,0,0,0.44,0.33,0.43,0.33
3ea7d69a1238f26a,a93f94c923c3a9cb,972c456ff38b2015,Christian Leroy Duncan,Claudio Ribeiro,0,0,65,4,1,0,0,0,Middleweight,KO/TKO Punches,2,1:57,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Mark Smith,Punches to Head From Back Control,0.7,0.15,0,0,0,0,135,63,0.63,0.05,0.8,0.33,0.9,0.5,0.62,0.17,0.8,0.0,0.81,0,0.71,0.33,0.71,0.15
4e566db7d26df001,5b86d491d63890c5,d1053e55f00e53fe,Ludovit Klein,AJ Cunningham,1,0,60,36,2,0,0,0,Lightweight,KO/TKO Kick,1,4:36,e4a9dbade7c7e1a7,W,L,3 Rnd (5-5-5),Keith Peterson,"Kick to Body At Distance
      Front Kick",0.65,0.48,0,0,0,0,27,26,0.58,0.31,0.91,0.71,0.5,0.92,0.64,0.47,1.0,0.67,0.8,0,0.66,0.47,0.66,0.48
ba8f219260e212f8,8c169fbe1ac33637,597499ac7a5aac62,Abdul-Kareem Al-Selwady,Loik Radzhabov,0,1,38,39,3,4,0,0,Lightweight,KO/TKO Punch,3,0:49,e4a9dbade7c7e1a7,L,W,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0.55,0.43,0,0,0,0,164,87,0.44,0.46,0.73,0.4,0.65,0.0,0.56,0.29,0.57,1.0,0,0.76,0.6,0.5,0.56,0.43
74f5cbecac011abb,6e15f63b6c2e2c15,792be9a24df82ed6,Brandon Moreno,Brandon Royval,0,0,112,145,3,1,0,0,Flyweight,S-DEC,5,5:00,902ab9197b83d0db,L,W,5 Rnd (5-5-5-5-5),Herb Dean,Mike Bell47 - 48.Junichiro Kamijo49 - 46.Chris Lee47 - 48.,0.53,0.28,0,0,0,0,174,35,0.38,0.22,0.73,0.7,0.82,0.53,0.54,0.28,0.41,0.5,0.67,0,0.54,0.32,0.53,0.28
3b05a4ced6dd74f5,def8166ff24bd237,cbf5e6f231b55443,Yair Rodriguez,Brian Ortega,1,0,55,28,0,3,0,1,Featherweight,SUB Arm Triangle,3,0:58,902ab9197b83d0db,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,Arm Triangle From Side Control,0.47,0.38,0,1,0,0,92,321,0.4,0.38,0.73,0.5,0.89,0,0.4,0.26,0.75,0.67,0.71,0.65,0.47,0.45,0.48,0.38
ecbece0cbd60029e,4148802ae4a50768,3920d0cc288f9b0d,Daniel Zellhuber,Francisco Prado,0,0,120,90,0,0,0,0,Lightweight,U-DEC,3,5:00,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Mike Beltran,Miguel Jimenez28 - 29.Junichiro Kamijo28 - 29.Rick Winter26 - 30.,0.44,0.36,0,0,0,0,5,25,0.38,0.19,0.69,0.55,1.0,0.77,0.44,0.36,0.75,1.0,0,0,0.44,0.37,0.44,0.37
6e4acb2aaa2cee56,40cb680ae1cd331f,e94085e821bd81de,Yazmin Jauregui,Sam Hughes,0,0,94,83,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Herb Dean,Horacio Lopez27 - 30.Mike Bell27 - 30.Rick Winter27 - 30.,0.34,0.42,0,0,0,0,0,17,0.26,0.28,0.57,0.71,0.6,0.87,0.33,0.42,0.62,0.43,0,0,0.36,0.43,0.35,0.42
673a156925dfb31d,2e7878927067fdca,fd406a32a6fb3a29,Manuel Torres,Chris Duncan,0,0,3,1,2,1,1,0,Lightweight,SUB Rear Naked Choke,1,1:46,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Mike Beltran,Rear Naked Choke,0.6,0.5,1,0,0,0,42,40,0.5,0.5,1.0,0,0,0,0.0,0.5,1.0,0,1.0,0,0.71,0.5,0.6,0.5
063e7ce759c52f81,b9f28e7045fdfce7,7debc13b36343605,Cristian Quinonez,Raoni Barcelos,0,0,29,43,2,2,0,2,Bantamweight,SUB Rear Naked Choke,3,2:04,902ab9197b83d0db,L,W,3 Rnd (5-5-5),Bladimir Puga,Rear Naked Choke,0.35,0.58,0,2,0,0,193,62,0.25,0.48,0.5,0.71,1.0,0.92,0.35,0.56,0.43,0.8,0,1.0,0.43,0.59,0.35,0.58
d1d3b6ab8a56e973,c051c2e12d692b8a,48812daf291a4e23,Jesus Aguilar,Mateus Mendonca,0,0,19,18,1,4,1,1,Flyweight,S-DEC,3,5:00,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Fernando Salas Navarro,Eric Colon29 - 28.Mike Bell28 - 29.Horacio Lopez28 - 29.,0.52,0.45,1,1,1,0,291,524,0.42,0.43,1.0,0.75,0.62,0.0,0.52,0.33,0.8,1.0,0.4,0.53,0.61,0.48,0.53,0.45
1c03c1bb62f3aed6,5ef94841c4bc3f86,31bb0772f21cabd8,Edgar Chairez,Daniel Lacerda,0,0,9,4,0,1,1,0,Flyweight,SUB Triangle Choke,1,2:17,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Marc Goddard,Triangle Choke From Bottom Guard,0.6,0.23,1,0,0,0,0,41,0.43,0.22,0.5,0.29,1.0,0.0,0.57,0.17,0,0,1.0,0.4,0.6,0.32,0.6,0.24
a376f6d5806d0c90,1e4f273069fb9e85,d747eb273a40a920,Claudio Puelles,Fares Ziam,0,0,4,31,7,0,0,1,Lightweight,S-DEC,3,5:00,902ab9197b83d0db,L,W,3 Rnd (5-5-5),Herb Dean,Mike Bell27 - 30.Raul Salas29 - 28.Chris Lee28 - 29.,0.44,0.64,0,1,0,2,434,270,0.2,0.61,0.75,0.86,0,0.67,0.38,0.33,1.0,0.67,0,0.8,0.63,0.71,0.44,0.65
5e8c710f9f27aff8,f2900678e98f6d6a,2526be54e6a0e62a,Ronaldo Rodriguez,Denys Bondar,0,0,31,41,0,4,1,0,Flyweight,SUB Rear Naked Choke,2,4:59,902ab9197b83d0db,W,L,3 Rnd (5-5-5),Mike Beltran,Rear Naked Choke,0.44,0.65,1,0,3,1,176,172,0.35,0.56,0.78,0.62,1.0,1.0,0.3,0.63,0.71,0.75,0.68,0.75,0.54,0.6,0.45,0.65
93ddc6b233d1956a,5cdf5339728f580d,dc7927cd622676a7,Victor Altamirano,Felipe dos Santos,0,0,40,37,9,0,0,1,Flyweight,S-DEC,3,5:00,902ab9197b83d0db,L,W,3 Rnd (5-5-5),Bladimir Puga,Miguel Jimenez30 - 27.Mike Bell28 - 29.Junichiro Kamijo28 - 29.,0.54,0.42,0,1,0,0,302,51,0.21,0.36,0.74,0.5,1.0,1.0,0.47,0.42,1.0,0.45,0.5,0.33,0.54,0.52,0.54,0.43
50dae6b76c9c6490,8d11d9c13e2ccdf7,21b813b919776d90,Erik Silva,Muhammad Naimov,0,0,0,1,0,1,0,0,Featherweight,KO/TKO,1,0:44,902ab9197b83d0db,L,W,3 Rnd (5-5-5),Fernando Salas Navarro,"to   On Ground
      Leg Injury to Silva",0.0,0.5,0,0,0,0,13,11,0,0.5,0,0,0.0,0,0.0,0.5,0,0,0,0,0.0,0.75,0.0,0.5
bec3154a11df3299,54f64b5e283b0ce7,e1248941344b3288,Alexander Volkanovski,Ilia Topuria,0,1,47,35,0,0,0,0,Featherweight,KO/TKO Punch,2,3:32,dab0e6cb8c932162,L,W,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance,0.43,0.45,0,0,0,0,0,3,0.31,0.32,0.5,0.75,0.88,0.75,0.43,0.4,0.6,1.0,0,1.0,0.44,0.46,0.44,0.45
01432891260084a4,e1147d3d2dabe1ce,2e5c2aa8e4ab9d82,Robert Whittaker,Paulo Costa,0,0,95,67,0,0,0,0,Middleweight,U-DEC,3,5:00,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Mike Beltran,Ron McCarthy28 - 29.Eliot Kelly28 - 29.Mike Bell27 - 30.,0.54,0.44,0,0,0,0,0,0,0.44,0.33,1.0,0.67,1.0,0.91,0.55,0.44,0.0,0,0,0,0.54,0.44,0.54,0.44
